Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
31827,openstack/os-testr,2,"[8556, 22348]","[8556, 22348]","['distributedcloud/dcmanager/common/consts.py', 'distributedcloud/dcmanager/common/utils.py', 'distributedcloud/dcmanager/orchestrator/kube_upgrade_orch_thread.py', 'distributedcloud/dcmanager/orchestrator/states/kube/applying_vim_patch_strategy.py', 'distributedcloud/dcmanager/orchestrator/states/kube/creating_vim_kube_upgrade_strategy.py', 'distributedcloud/dcmanager/orchestrator/states/kube/creating_vim_patch_strategy.py', 'distributedcloud/dcmanager/orchestrator/states/kube/deleting_vim_patch_strategy.py', 'distributedcloud/dcmanager/orchestrator/states/kube/pre_check.py', 'distributedcloud/dcmanager/orchestrator/states/kube/updating_kube_patches.py', 'distributedcloud/dcmanager/orchestrator/sw_update_manager.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/fakes.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_applying_vim_patch_strategy.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_creating_vim_kube_upgrade_strategy.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_creating_vim_patch_strategy.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_deleting_vim_patch_strategy.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_updating_patches.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_pre_check.py', 'distributedcloud/dcmanager/api/controllers/v1/sw_update_strategy.py']",Updating python testing classifier as per Yoga testing runtime,new
15334,openstack/nova,87,"[22348, 19234]","[22348, 19234]","['distributedcloud/dcmanager/common/consts.py', 'distributedcloud/dcmanager/common/utils.py', 'distributedcloud/dcmanager/orchestrator/kube_upgrade_orch_thread.py', 'distributedcloud/dcmanager/orchestrator/states/kube/applying_vim_patch_strategy.py', 'distributedcloud/dcmanager/orchestrator/states/kube/creating_vim_kube_upgrade_strategy.py', 'distributedcloud/dcmanager/orchestrator/states/kube/creating_vim_patch_strategy.py', 'distributedcloud/dcmanager/orchestrator/states/kube/deleting_vim_patch_strategy.py', 'distributedcloud/dcmanager/orchestrator/states/kube/pre_check.py', 'distributedcloud/dcmanager/orchestrator/states/kube/updating_kube_patches.py', 'distributedcloud/dcmanager/orchestrator/sw_update_manager.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/fakes.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_applying_vim_patch_strategy.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_creating_vim_kube_upgrade_strategy.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_creating_vim_patch_strategy.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_deleting_vim_patch_strategy.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_updating_patches.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_pre_check.py', 'distributedcloud/dcmanager/api/controllers/v1/sw_update_strategy.py']",Move optional build dependencies to 'extras',new
30615,openstack/cinder,12,[22348],[22348],"['distributedcloud/dcmanager/common/consts.py', 'distributedcloud/dcmanager/common/utils.py', 'distributedcloud/dcmanager/orchestrator/kube_upgrade_orch_thread.py', 'distributedcloud/dcmanager/orchestrator/states/kube/applying_vim_patch_strategy.py', 'distributedcloud/dcmanager/orchestrator/states/kube/creating_vim_kube_upgrade_strategy.py', 'distributedcloud/dcmanager/orchestrator/states/kube/creating_vim_patch_strategy.py', 'distributedcloud/dcmanager/orchestrator/states/kube/deleting_vim_patch_strategy.py', 'distributedcloud/dcmanager/orchestrator/states/kube/pre_check.py', 'distributedcloud/dcmanager/orchestrator/states/kube/updating_kube_patches.py', 'distributedcloud/dcmanager/orchestrator/sw_update_manager.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/fakes.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_applying_vim_patch_strategy.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_creating_vim_kube_upgrade_strategy.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_creating_vim_patch_strategy.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_deleting_vim_patch_strategy.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_updating_patches.py', 'distributedcloud/dcmanager/tests/unit/orchestrator/states/kube/test_pre_check.py', 'distributedcloud/dcmanager/api/controllers/v1/sw_update_strategy.py']",Storage node configuration,new
31749,openstack/openstack-ansible-os_nova,15,"[25023, 28619]","[22348, 25023, 28619]",['releasenotes/notes/vnc-proxy-error-c081c682cacec70e.yaml'],Add release note issue for no console access when TLS for VNC enabled,closed
28676,starlingx/stx-puppet,5,"[28459, 15435]","[9926, 15435, 22348, 28459, 33667]",['puppet-manifests/src/modules/platform/manifests/kubernetes.pp'],Remove old root CA certificate from controller-manager.conf,closed
31749,openstack/openstack-ansible,10,"[25023, 32666, 28619]","[22348, 25023, 28619, 32666]",['doc/source/user/security/ssl-certificates.rst'],Update notes on how to enable TLS for VNC,closed
30615,openstack/cinder,2,[22348],[22348],['doc/source/user/security/ssl-certificates.rst'],Update volume_type_project bogus column,new
27086,openstack/kuryr-tempest-plugin,12,"[23567, 11600]","[4727, 11600, 13692, 22348, 23567]",['kuryr_tempest_plugin/tests/scenario/base.py'],Change get_readiness_state() return type,closed
30092,openstack/cinder-specs,141,"[22348, 30092, 20813, 1736, 4523, 30407, 11904, 5314, 28706, 7198, 9535, 27615, 26458, 10459, 30615, 13425, 28050, 31027]","[22348, 30092, 20813, 1736, 4523, 30407, 11904, 5314, 28706, 7198, 9535, 27615, 26458, 10459, 30615, 13425, 28050, 31027]",['kuryr_tempest_plugin/tests/scenario/base.py'],Support revert any snapshot to the volume,new
4727,openstack/kuryr-tempest-plugin,19,"[13692, 23567, 11600]","[11600, 13692, 22348, 23567, 27032]",['kuryr_tempest_plugin/tests/scenario/test_port_pool.py'],Fix Namespace handling in port pool,closed
27615,openstack/os-brick,89,[22348],[22348],['kuryr_tempest_plugin/tests/scenario/test_port_pool.py'],Remove unused host driver,new
16688,openstack/neutron,386,"[22348, 5756, 8655, 9845, 6773, 21798, 11975, 16688]","[22348, 5756, 8655, 9845, 6773, 21798, 11975, 16688]",['kuryr_tempest_plugin/tests/scenario/test_port_pool.py'],[WIP] - [OVN] Sync QoS policies,new
33240,openstack/kuryr-tempest-plugin,132,"[22348, 13692, 23567, 27032, 11600]","[22348, 13692, 23567, 27032, 11600]",['kuryr_tempest_plugin/tests/scenario/test_port_pool.py'],Extend loadbalancer reconciliation test to cover listeners,new
12393,openstack/tripleo-common,1,"[9976, 14985, 10969]","[9976, 10969, 14985, 22348, 23181]",['image-yaml/overcloud-hardened-images-uefi-python3.yaml'],remove remove-machine-id element,closed
16688,openstack/neutron,95,"[22348, 9845]","[22348, 9845]",['image-yaml/overcloud-hardened-images-uefi-python3.yaml'],[OVN][QoS] Add external_ids reference to port QoS registers,new
16515,openstack/validations-common,418,"[22348, 32926, 15895, 27427, 11491]","[22348, 32926, 15895, 27427, 11491]",['image-yaml/overcloud-hardened-images-uefi-python3.yaml'],Add feature tests for VF RFE,new
6484,openstack/magnum,12,"[23084, 22348, 28022, 20498]","[23084, 22348, 28022, 20498]",['image-yaml/overcloud-hardened-images-uefi-python3.yaml'],Fix kubelet on FCOS 34,new
13692,openstack/kuryr-kubernetes,7,"[23567, 11600]","[11600, 22348, 23567]","['kuryr_kubernetes/clients.py', 'kuryr_kubernetes/tests/unit/test_clients.py']",Remove surplus function for getting lb client.,closed
32318,starlingx/integ,6329,[22348],[22348],"['kuryr_kubernetes/clients.py', 'kuryr_kubernetes/tests/unit/test_clients.py']",[WIP] Add k8s 1.22 pkg,new
30073,openstack/heat,19,"[22348, 29775, 12404, 8833]","[22348, 29775, 12404, 8833]","['kuryr_kubernetes/clients.py', 'kuryr_kubernetes/tests/unit/test_clients.py']",Deprecate Flavor ID property in OS::Nova::Flavor,new
32425,openstack/cinder,188,"[22348, 32036, 5314]","[22348, 32036, 5314]","['kuryr_kubernetes/clients.py', 'kuryr_kubernetes/tests/unit/test_clients.py']",[SVF] Fixed Detach for multi-attach volumes,new
9542,openstack/heat,6,[22348],[22348],"['kuryr_kubernetes/clients.py', 'kuryr_kubernetes/tests/unit/test_clients.py']",Fix parsing of live data from OS::Nova::Server,new
11975,openstack/neutron,6,"[32667, 21798, 16688]","[16688, 21798, 22348, 32667]",['neutron/services/logapi/logging_plugin.py'],[Stable only] Fix callback function arguments,closed
28619,openstack/openstack-ansible-os_rally,1,"[32666, 28619, 31542]","[22348, 28619, 31542, 32666]",['defaults/main.yml'],Install PyMySQL as rally commands may not work without it,closed
30491,openstack/governance,1855,[22348],[22348],['defaults/main.yml'],[WIP-but-please-review] Remove the tags framework,new
28619,openstack/openstack-ansible-os_rally,1,"[32666, 28619, 31542]","[22348, 28619, 31542, 32666]",['defaults/main.yml'],Install PyMySQL as rally commands may not work without it,closed
11975,openstack/neutron,6,"[32667, 21798, 16688]","[16688, 21798, 22348, 32667]",['neutron/services/logapi/logging_plugin.py'],[Stable only] Fix callback function arguments,closed
28706,skyline/skyline-console,112,[30434],"[22348, 30434]","['.zuul.yaml', 'playbooks/python-tarball/post.yaml', 'playbooks/python-tarball/pre.yaml', 'playbooks/python-tarball/run.yaml', 'tox.ini']",feat: Publish skyline-console to opendev tarballs,closed
16011,openstack/openstack-ansible-os_ironic,6,"[28619, 31542]","[22348, 28619, 31542]","['templates/ironic.conf.j2', 'defaults/main.yml']",Remove glance_api_servers from ironic.conf,closed
31827,openstack/manila-ui,3,"[30407, 29313]","[22348, 29313, 30407]","['setup.cfg', 'tox.ini']",Update python testing classifier,closed
33688,openstack/tripleo-heat-templates,1298,"[22348, 23181, 18575, 33688, 18904, 22865]","[22348, 23181, 18575, 33688, 18904, 22865]","['setup.cfg', 'tox.ini']",Update dervice_pci script to handle pci address formats,new
33558,openstack/tacker,43,"[22348, 25701, 32102, 17255, 31857]","[22348, 25701, 32102, 17255, 31857]","['setup.cfg', 'tox.ini']",[Centos Stream8]Devstack install with kubernetes,new
33292,openstack/tacker-specs,478,"[22348, 25701, 32102, 17255, 31857]","[22348, 25701, 32102, 17255, 31857]","['setup.cfg', 'tox.ini']",Support VNF update operations using MgmtDriver,new
31827,openstack/venus,2,[24061],"[22348, 24061]",['tox.ini'],Add py39 to tox.ini,closed
31827,openstack/python-venusclient,2,[24061],"[22348, 24061]",['tox.ini'],Add py39 to tox.ini,closed
25023,openstack/openstack-ansible-plugins,326,"[32666, 28619, 31542]","[22348, 28619, 31542, 32666]","['galaxy.yml', 'roles/db_setup/tasks/main.yml', 'roles/mq_setup/tasks/main.yml', 'roles/service_setup/tasks/main.yml']",Add galaxy metadata and roles to use as a collection,closed
8833,openstack/heat,11,"[6476, 12404]","[6476, 12404, 22348]","['heat/engine/resources/openstack/octavia/pool.py', 'heat/tests/openstack/octavia/test_pool.py']",Fix Pool resource update for session_persistence,closed
31827,openstack/masakari-monitors,2,[30491],"[22348, 30491]",['tox.ini'],Updating python testing classifier as per Yoga testing runtime,closed
34340,openstack/networking-bagpipe,4,[22348],[22348],['tox.ini'],Use TOX_CONSTRAINTS_FILE,new
31417,openstack/tacker-specs,322,"[25701, 31857]","[22348, 25701, 31857]",['specs/xena/test_sol_with_robot_api_tests.rst'],Use Robot Framework and TST test code,closed
8556,openstack/neutron,6,"[5948, 22348, 8556, 32761, 13861, 11975, 16688]","[5948, 22348, 8556, 32761, 13861, 11975, 16688]",['specs/xena/test_sol_with_robot_api_tests.rst'],Updating python testing as per Yoga testing runtime,new
27615,openstack/glance_store,59,[9303],"[7130, 9303, 22348]","['glance_store/_drivers/cinder.py', 'glance_store/tests/unit/test_cinder_store.py', 'glance_store/tests/unit/test_multistore_cinder.py', 'releasenotes/notes/fix-ip-in-connector-info-36b95d9959f10f63.yaml']",Pass valid IP address to os-brick,closed
20705,openstack/openstack-ansible-os_gnocchi,1,"[22348, 28619]","[22348, 28619]","['glance_store/_drivers/cinder.py', 'glance_store/tests/unit/test_cinder_store.py', 'glance_store/tests/unit/test_multistore_cinder.py', 'releasenotes/notes/fix-ip-in-connector-info-36b95d9959f10f63.yaml']",add redis package to gnocchi.,new
6914,openstack/horizon,8,"[22348, 32398, 23871, 8648, 8122, 29313]","[22348, 32398, 23871, 8648, 8122, 29313]","['glance_store/_drivers/cinder.py', 'glance_store/tests/unit/test_cinder_store.py', 'glance_store/tests/unit/test_multistore_cinder.py', 'releasenotes/notes/fix-ip-in-connector-info-36b95d9959f10f63.yaml']",Make existing empty metadata properties optional,new
34340,openstack/keystoneauth,20,[22348],[22348],"['glance_store/_drivers/cinder.py', 'glance_store/tests/unit/test_cinder_store.py', 'glance_store/tests/unit/test_multistore_cinder.py', 'releasenotes/notes/fix-ip-in-connector-info-36b95d9959f10f63.yaml']",remove unicode from code,new
34340,openstack/networking-bagpipe,24,[22348],[22348],"['glance_store/_drivers/cinder.py', 'glance_store/tests/unit/test_cinder_store.py', 'glance_store/tests/unit/test_multistore_cinder.py', 'releasenotes/notes/fix-ip-in-connector-info-36b95d9959f10f63.yaml']",remove unicode from code,new
34340,openstack/networking-bgpvpn,22,[22348],[22348],"['glance_store/_drivers/cinder.py', 'glance_store/tests/unit/test_cinder_store.py', 'glance_store/tests/unit/test_multistore_cinder.py', 'releasenotes/notes/fix-ip-in-connector-info-36b95d9959f10f63.yaml']",remove unicode from code,new
6476,openstack/python-zunclient,6,[11536],"[11536, 22348]",['zunclient/tests/unit/test_shell.py'],Python 3.10: Subcomand help test fix,closed
33881,openstack/mistral,1,[22348],[22348],['zunclient/tests/unit/test_shell.py'],Update python testing classifier,new
31068,openstack/python-tackerclient,8,"[22348, 32238, 25701, 13861, 32102, 17255, 31857]","[22348, 32238, 25701, 13861, 32102, 17255, 31857]",['zunclient/tests/unit/test_shell.py'],Use assertCountEqual instead of assertItemsEqual,new
34226,openstack/tacker,136,"[22348, 31668, 32581, 4149, 25701, 17255, 31072, 31857]","[22348, 31668, 32581, 4149, 25701, 17255, 31072, 31857]",['zunclient/tests/unit/test_shell.py'],support fail operation task of v2 API,new
31072,openstack/tacker-specs,1129,"[25701, 31857]","[17255, 22348, 25701, 31857]",['specs/yoga/enhance-nfv-solv3-lcm-operation.rst'],Enhance NFV SOL_v3 LCM operation,closed
30615,openstack/cinder,151,"[22348, 5997, 7198, 27615, 4523, 32171, 30615, 5314]","[22348, 5997, 7198, 27615, 4523, 32171, 30615, 5314]",['specs/yoga/enhance-nfv-solv3-lcm-operation.rst'],Reset state robustification for volume os-reset_status,new
8556,openstack/heat,3,[8833],"[8556, 8833, 22348]","['setup.cfg', 'tox.ini']",Updating python testing classifier as per Yoga testing runtime,closed
9816,openstack/puppet-nova,11,"[22348, 20733, 6926, 9816]","[22348, 20733, 6926, 9816]","['setup.cfg', 'tox.ini']",Assign system-scoped roles by default,new
25701,openstack/tacker,721,"[22348, 33455, 17255, 31857]","[22348, 33455, 17255, 31857]","['setup.cfg', 'tox.ini']",Add VIM config generator,new
31827,openstack/python-heatclient,3,[8833],"[8833, 22348]","['setup.cfg', 'tox.ini']",Update python testing classifier,closed
31039,openstack/designate,158,"[22348, 31039, 22623, 13252, 6994, 19298]","[22348, 31039, 22623, 13252, 6994, 19298]","['setup.cfg', 'tox.ini']",Pdns4 driver adding TSIG key through pool.yaml,new
19298,openstack/designate,217,"[22348, 13252, 19298]","[22348, 13252, 19298]","['setup.cfg', 'tox.ini']",Add dig command to devstack instructions,new
33881,openstack/cloudkitty-dashboard,3,"[22348, 29313]","[22348, 29313]","['setup.cfg', 'tox.ini']",Update python testing classifier,new
33292,openstack/tacker-specs,1022,"[25701, 32102, 31857]","[17255, 22348, 25701, 31857, 32102]",['specs/yoga/upgrade-vnf-package.rst'],Support ChangeCurrentVNFPackage to modify VNF,closed
33292,openstack/tacker-specs,1511,"[25701, 31857]","[17255, 22348, 25701, 31857, 32102]",['specs/yoga/prometheus-plugin-heal.rst'],AutoHeal support on k8s VNF via FM interface,closed
33455,openstack/tacker,88,"[22348, 25701, 32102, 17255, 31857]","[22348, 25701, 32102, 17255, 31857]",['specs/yoga/prometheus-plugin-heal.rst'],Fix filter data creation,new
34375,openstack/python-muranoclient,1,[22348],[22348],['specs/yoga/prometheus-plugin-heal.rst'],Update python testing classifier,new
30072,x/networking-zvm,5,"[6062, 30711]","[5930, 6062, 22348, 30711]","['neutron/plugins/zvm/agent/zvm_neutron_agent.py', 'neutron/tests/unit/plugins/zvm/test_zvm_neutron_agent.py']",Fix KeyError when no vlan_id key in _port_map,closed
18002,openstack/tripleo-ansible,22,"[14985, 8449]","[8449, 14985, 22348, 23181]",['tripleo_ansible/playbooks/cli-deployed-ceph.yaml'],Make deployed ceph baremetal file optional,closed
6926,openstack/tripleo-heat-templates,23,"[14985, 14250]","[6926, 14250, 14985, 22348, 23181]","['deployment/heat/heat-base-puppet.yaml', 'deployment/keystone/keystone-container-puppet.yaml', 'deployment/nova/nova-base-puppet.yaml']",[Ussuri-Only] Fix hiera condition for cache_backend,closed
31827,openstack/barbican-tempest-plugin,3,[22348],[22348],"['deployment/heat/heat-base-puppet.yaml', 'deployment/keystone/keystone-container-puppet.yaml', 'deployment/nova/nova-base-puppet.yaml']",Update python testing classifier,new
26458,openstack/venus-dashboard,53,"[22348, 30562]","[22348, 30562]","['deployment/heat/heat-base-puppet.yaml', 'deployment/keystone/keystone-container-puppet.yaml', 'deployment/nova/nova-base-puppet.yaml']",Init pep8 zuul task,new
34375,openstack/sahara-dashboard,3,"[30077, 33353]","[22348, 29313, 30077, 33353]","['setup.cfg', 'tox.ini']",Update python testing classifier,closed
33390,starlingx/openstack-armada-app,13,"[33594, 27498, 28570, 33410, 14675, 33987]","[14675, 15435, 22348, 27498, 28459, 28570, 33410, 33594, 33987]",['stx-openstack-helm/stx-openstack-helm/helm-charts/pci-irq-affinity-agent/values.yaml'],Allow pci-irq-affinity-agent parameters overrides,closed
